pickup_at,weather,season,time,pickup_area,trip_distance,fare_amount,tip_amount,total_amount,duration,number_of_trips
Tuesday,rainy,summer,night,not manhattan,10.960771425175324,32.61807440865327,5.289605372637585,43.5753025080233,1423.6889337929395,8413
Tuesday,rainy,winter,day,manhattan,2.2395947980982296,11.920187595465007,2.446854226276273,18.389258761267563,940.8864423552697,92966
Tuesday,rainy,winter,day,not manhattan,9.508377451345911,31.213779733054956,5.637760793378569,43.884376258295426,2007.2486018939676,13411
Tuesday,rainy,winter,night,manhattan,2.7169986306485745,11.439351425370347,2.423656168305739,17.7465981990954,740.0714967426035,24099
Tuesday,rainy,winter,night,not manhattan,10.266160046056418,30.880592976396084,5.557060065246594,42.207883323738244,1356.9464594127808,5211
Tuesday,sunny,fall,day,manhattan,2.382991878308448,12.03231497870591,2.4213158464728517,18.29976254364702,905.1480004801,724849
Tuesday,sunny,fall,day,not manhattan,9.721544647708749,31.557146259735553,5.57150217351929,43.910692628147075,1923.9907082050354,110420
Tuesday,sunny,fall,night,manhattan,2.8645557193191094,11.729727871361971,2.4742292535123065,18.128399552145336,733.5893400469362,158087
Tuesday,sunny,fall,night,not manhattan,10.484144543211345,31.459060855605433,5.426041561375866,42.692008799833516,1321.1721616077534,33637
Tuesday,sunny,spring,day,manhattan,2.3620968124953285,11.620231538992082,2.32378240273385,17.760321995589283,854.9843146122269,1056971
Tuesday,sunny,spring,day,not manhattan,9.35783254852736,30.404727906960616,5.228046838699835,42.198880836633215,1885.562626129531,144197
Tuesday,sunny,spring,night,manhattan,2.9096322329209228,11.659136542234464,2.394977536274265,17.966673082342183,705.5124122053796,188081
Tuesday,sunny,spring,night,not manhattan,10.526502409489682,31.410323983689608,5.36835265043865,42.416946991226986,1312.4399357469417,40465
Tuesday,sunny,summer,day,manhattan,2.3933361072964363,11.53399284020717,2.270857223091702,17.622056579714908,831.7474597689734,876003
Tuesday,sunny,summer,day,not manhattan,9.543675434664276,30.715494300534726,5.109014921072012,42.26409064711344,1827.3978819122026,124924
Tuesday,sunny,summer,night,manhattan,2.9378248616990645,11.843511281558037,2.3939444100691656,18.180339886418633,723.5611372839718,163231
Tuesday,sunny,summer,night,not manhattan,10.825377747448037,32.47792772043561,5.2705155108191875,43.36823935852597,1394.0015638772784,35169
Tuesday,sunny,winter,day,manhattan,2.228139034290478,11.701801035957851,2.3084416077847174,17.964362858587652,797.1637729092922,731690
Tuesday,sunny,winter,day,not manhattan,9.086622038343776,31.835806766678008,5.19375580259649,43.75463812648837,1692.2477310887482,91123
Tuesday,sunny,winter,night,manhattan,2.8095555846236855,12.239545365359145,2.4542149969750975,18.86933133308262,679.1415572524077,122318
Tuesday,sunny,winter,night,not manhattan,10.41773619533993,34.01160110118098,5.455791174593042,45.41185804340888,1257.291015001596,25064
Wednesday,rainy,fall,day,manhattan,2.2933519523494375,11.978646944628283,2.408200529450695,18.23942700198544,919.7321685418045,226650
Wednesday,rainy,fall,day,not manhattan,9.449231198981968,31.092642850491945,5.332037927930724,43.26515534312052,1946.9340140910642,32219
Wednesday,rainy,fall,night,manhattan,3.0089427287393407,12.135127333486977,2.473960589997695,18.564945840055312,755.5189559806407,17356
Wednesday,rainy,fall,night,not manhattan,10.39114709851552,31.25962213225371,5.2024561403508764,42.17672874493927,1382.322807017544,3705
Wednesday,rainy,spring,day,manhattan,2.238796296296296,11.4010768852583,2.3066631369286235,17.364803532259284,851.1881728563144,158652
Wednesday,rainy,spring,day,not manhattan,8.975285067407636,29.371541113512404,5.156295667387053,40.74468817536277,1848.455438921478,19434
Wednesday,rainy,spring,night,manhattan,2.8180441043039175,11.35681762594185,2.395168645705945,17.6754625429011,687.1749181427275,25349
Wednesday,rainy,spring,night,not manhattan,10.107010398613518,30.30437608318891,5.163771663778163,41.25181759098786,1267.6258665511266,4616
Wednesday,rainy,summer,day,manhattan,2.3910950874901165,12.231917735226375,2.4745812850218294,18.68973581078758,952.791519130943,58178
Wednesday,rainy,summer,day,not manhattan,9.244521658251395,31.18627690672336,5.343786872176454,43.14112277438215,2052.5704225352115,7526
Wednesday,rainy,summer,night,manhattan,3.025295033473455,11.93014998183611,2.3028781981420936,18.152063417925163,718.1251232549691,19269
Wednesday,rainy,summer,night,not manhattan,10.573305105250423,31.940658117590125,4.96604403580934,42.30230825066538,1301.1700943624485,4133
Wednesday,rainy,winter,day,manhattan,2.3033227519687443,11.050769489042183,2.1775850070203284,16.664535742628654,779.8613942982724,32762
Wednesday,rainy,winter,day,not manhattan,9.1641978408235,29.965792116495106,4.9049083605322625,40.63015566156164,1898.9565654029625,3983
Wednesday,rainy,winter,night,manhattan,3.5080417369308603,13.16581155143339,2.601456576728499,19.897951096121417,735.7984822934233,4744
Wednesday,rainy,winter,night,not manhattan,11.159556243550051,33.45980392156863,5.50640866873065,44.3253560371517,1417.3446852425182,969
Wednesday,sunny,fall,day,manhattan,2.4162150620574483,12.438309053857795,2.501941034286565,18.79838798283699,956.8999291026586,785643
Wednesday,sunny,fall,day,not manhattan,9.768647597254004,32.25741339552896,5.651929765886288,44.74472557648301,2098.9286129202605,113620
Wednesday,sunny,fall,night,manhattan,2.9317984463768116,12.062565565217392,2.5262221449275364,18.522424301449277,765.2776023188405,215625
Wednesday,sunny,fall,night,not manhattan,10.22978837985437,31.048736599919092,5.428011731391586,42.2391904328479,1359.1380966828478,39552
Wednesday,sunny,spring,day,manhattan,2.388575266490342,11.77436970425583,2.3725000240442413,18.007560225481555,872.9857989367102,935775
Wednesday,sunny,spring,day,not manhattan,9.220113498569141,30.227528091704258,5.195502982975214,42.0336380171703,1917.2194063151767,123702
Wednesday,sunny,spring,night,manhattan,2.905651968052035,11.71072614663542,2.434657755033718,18.0638097469989,715.1849155865895,209090
Wednesday,sunny,spring,night,not manhattan,9.989963176127219,30.13930525626688,5.1378628515316,40.91293118027331,1306.2817980960695,36661
Wednesday,sunny,summer,day,manhattan,2.4109119792343665,11.761616520426783,2.32794446224967,17.933526357411402,863.535890869293,1007819
Wednesday,sunny,summer,day,not manhattan,9.459838427111334,30.7044529005809,5.072973636241125,42.25044655966068,1882.665576747122,140989
Wednesday,sunny,summer,night,manhattan,2.9300033307527498,11.924252336027942,2.43822421367229,18.293828880326956,744.3326926885476,222172
Wednesday,sunny,summer,night,not manhattan,10.483547587114407,31.70718627426171,5.202176531619303,42.504921173165975,1401.0040995014804,39517
Wednesday,sunny,winter,day,manhattan,2.257468549822449,11.933817472087233,2.3722636211952737,18.299798590230562,833.6974116296702,808501
Wednesday,sunny,winter,day,not manhattan,8.969846467419137,31.61071747546961,5.261655775651924,43.68308949751111,1778.0248376590123,97634
Wednesday,sunny,winter,night,manhattan,2.82219723731478,12.238609571969086,2.4946607611430895,18.84942761848405,706.3144153352341,167301
Wednesday,sunny,winter,night,not manhattan,9.706295681063123,31.970930954788386,5.224881915354615,43.06727899754442,1263.5463671818575,27692
Thursday,rainy,fall,day,manhattan,2.4220714951948774,13.2472103040275,2.6232858235781134,19.715311835169096,1073.4415472809399,95419
Thursday,rainy,fall,day,not manhattan,10.006513296137962,33.54114411999131,5.803877979856532,46.278316788638506,2311.1735381494095,13801
Thursday,rainy,fall,night,manhattan,2.6237516074450085,11.60845752961083,2.5014314720812183,17.98797089678511,807.4779018612521,14775
Thursday,rainy,fall,night,not manhattan,10.363679599499374,31.66374634960367,5.726942010846892,43.58838548185231,1501.9194826866917,2397
Thursday,rainy,spring,day,manhattan,2.361760168150044,11.701860683153162,2.3884342771423213,17.97312830598424,871.8264600839879,229319
Thursday,rainy,spring,day,not manhattan,9.27598673823808,30.319097989685297,5.171692453425955,42.082687085569944,2023.6942777953197,28503
Thursday,rainy,spring,night,manhattan,2.8114628719137653,11.650733634461899,2.443204221129632,17.997628012951193,742.4344112670051,75051
Thursday,rainy,spring,night,not manhattan,9.864344913151363,29.915852770885028,5.271239040529363,40.823898263027296,1342.9147229114972,12090
Thursday,rainy,summer,day,manhattan,2.4330519067575738,12.100861324826422,2.3846819811930526,18.295990700777715,912.0378797356185,191844
Thursday,rainy,summer,day,not manhattan,9.285627310626916,30.814281444190986,5.118715094784866,42.31220286321089,2007.654526862267,25426
Thursday,rainy,summer,night,manhattan,3.2883669653291783,12.745389949357225,2.4808500194779897,19.277155434359173,744.8596026490067,12835
Thursday,rainy,summer,night,not manhattan,10.6854402054292,32.28951577402788,5.108411592076303,43.01838958180485,1331.2160674981658,2726
Thursday,rainy,winter,day,manhattan,2.231115095436096,12.54077916578446,2.4918109207544794,19.12604276942621,912.0493465656971,221981
Thursday,rainy,winter,day,not manhattan,9.147206480727972,33.54260116889843,5.401708219279426,46.058013242583414,2109.2986979359325,27034
Thursday,rainy,winter,night,manhattan,2.670025043177893,12.016097582037997,2.5317861830742663,18.645808635578586,742.8678756476684,57900
Thursday,rainy,winter,night,not manhattan,9.466612716763006,31.236485549132944,5.369665895953757,42.64666936416185,1358.8707514450866,8650
Thursday,sunny,fall,day,manhattan,2.50187915114207,12.58124106773224,2.513640292852386,18.985745799359215,962.8336348254945,888912
Thursday,sunny,fall,day,not manhattan,9.811126919722422,32.51599499450153,5.504088885518183,44.82120678017519,2177.098320124379,131855
Thursday,sunny,fall,night,manhattan,2.973050575599456,12.38194343491767,2.551662680445861,18.889505898117882,800.6388037276918,246265
Thursday,sunny,fall,night,not manhattan,10.073601422614667,30.876921756193283,5.248345597252881,41.891851851851854,1419.6805248957567,40770
Thursday,sunny,spring,day,manhattan,2.455957017316484,12.013401499737352,2.40878516228039,18.28430066545397,892.039978850446,871886
Thursday,sunny,spring,day,not manhattan,9.396615202003137,30.836444172969788,5.266941837998943,42.744569178384836,2020.3252497422434,115419
Thursday,sunny,spring,night,manhattan,2.9231712831519556,11.818318425480708,2.435160947503868,18.185121719968535,726.7877180826956,191957
Thursday,sunny,spring,night,not manhattan,9.997136611286741,30.30603080648416,5.168175489338804,41.12555861976189,1336.3512477298716,29734
Thursday,sunny,summer,day,manhattan,2.470782234527991,11.93132302152446,2.363529076060943,18.190417811127723,875.3380105891796,814794
Thursday,sunny,summer,day,not manhattan,9.506740267539318,31.002969477541143,5.10829807047929,42.619424538072565,1956.9611310803402,114899
Thursday,sunny,summer,night,manhattan,2.9314040494609754,12.06362820860354,2.456988677356799,18.446214608920492,767.5933523781721,239785
Thursday,sunny,summer,night,not manhattan,10.486529095040506,31.8654581604426,5.248634904169137,42.802034182967795,1435.9287196206283,40488
Thursday,sunny,winter,day,manhattan,2.3091528304589906,11.874660788625587,2.364672931384372,18.155446145543415,840.4027264874879,718947
Thursday,sunny,winter,day,not manhattan,9.331371213951547,32.046249203804166,5.37374343824815,44.28578752004217,1893.961760636078,91058
Thursday,sunny,winter,night,manhattan,2.864598947061632,12.233730303913482,2.4943682679845964,18.798247769172097,718.8174224713666,161263
Thursday,sunny,winter,night,not manhattan,9.796164824286421,31.805694604850686,5.269075235109718,42.88807746246494,1277.3222653027553,24244
Friday,rainy,fall,day,manhattan,2.39429267060524,12.14626092813741,2.3818830777002846,18.151022438641053,911.9416511135123,71261
Friday,rainy,fall,day,not manhattan,9.948022949586155,32.71565650865312,5.613528028592927,44.75079288939052,2119.1026147479306,10632
Friday,rainy,fall,night,manhattan,2.713741530490235,11.948737046632123,2.461546183738541,18.328415952570747,817.9030739338382,40144
Friday,rainy,fall,night,not manhattan,10.429464314099507,31.747138769670958,5.676048323001112,43.36499443649658,1466.7760292481323,6291
Friday,rainy,spring,day,manhattan,2.4336837885386324,11.956593314682895,2.4049388284832576,18.355326680702564,902.1253597900384,173365
Friday,rainy,spring,day,not manhattan,9.749429011095813,32.57712683242893,5.542543532841986,44.903982343889204,2325.5250668178505,24694
Friday,rainy,spring,night,manhattan,2.7648216362561726,11.668344105702682,2.345771130050144,17.89855364258613,754.9475109153655,52449
Friday,rainy,spring,night,not manhattan,10.61618800888231,32.09628106164746,5.4490811039441684,43.38062493391139,1423.4236015649783,9457
Friday,rainy,summer,day,manhattan,2.484621128639369,11.818088751304952,2.2766712823338358,17.947842767660365,859.4619171209837,137936
Friday,rainy,summer,day,not manhattan,9.78657590030419,31.98083750367972,5.155221273672849,43.83377293690511,2082.487439897949,20382
Friday,rainy,summer,night,manhattan,3.2772941523051995,12.575796140816026,2.463449698040949,19.011143025482397,730.688319340109,6789
Friday,rainy,summer,night,not manhattan,11.002757266300078,33.602160251374706,5.392686567164179,44.50865671641791,1270.9206598586018,1273
Friday,rainy,winter,day,manhattan,2.2100687294843886,11.521308939732222,2.307122390274288,17.6526504594797,810.7015201674144,285758
Friday,rainy,winter,day,not manhattan,9.404456594640306,31.995574607062665,5.216329571632695,43.80284781150672,1890.1001953751495,34293
Friday,rainy,winter,night,manhattan,2.89006362039829,12.238953908346865,2.48318698432685,18.759528148712683,743.8033235030982,60358
Friday,rainy,winter,night,not manhattan,10.052501290655654,32.017392875580796,5.231482963345379,43.091072534847704,1375.726510067114,7748
Friday,sunny,fall,day,manhattan,2.538816545601291,12.362273008186326,2.443599953879857,18.731226611322494,920.8025400668743,867300
Friday,sunny,fall,day,not manhattan,10.139844041999083,33.265345576811946,5.715082894904722,45.884179794507695,2226.0913682725286,133241
Friday,sunny,fall,night,manhattan,2.8628150421170164,12.251761585027761,2.468794139316558,18.663416415382397,812.0217952710452,263314
Friday,sunny,fall,night,not manhattan,10.02117803782259,30.72971319611326,5.153386009821336,41.58877024344373,1424.6582384285864,38284
Friday,sunny,spring,day,manhattan,2.488243909386184,11.73834709263062,2.3376691313955464,17.93620090641381,843.4375984857882,870684
Friday,sunny,spring,day,not manhattan,9.748505129917955,31.506558330335885,5.39584947673124,43.55371375229091,2027.781391843516,116766
Friday,sunny,spring,night,manhattan,2.824627116111756,11.818220033482357,2.3962682879176196,18.135997096152597,754.5317526902729,261033
Friday,sunny,spring,night,not manhattan,9.876917925874167,30.182647683931638,5.171947768364049,40.9817669665473,1376.0031443794219,34347
Friday,sunny,summer,day,manhattan,2.5509275308005805,11.814946050186599,2.292273101086283,18.01715000286275,837.7775344440801,768492
Friday,sunny,summer,day,not manhattan,10.015436066200094,32.17423840369553,5.245348974523731,44.021142090547556,1988.0675893927028,115166
Friday,sunny,summer,night,manhattan,2.8762965948376236,12.11021086571014,2.386385261611765,18.4239523528042,787.3323588944418,279135
Friday,sunny,summer,night,not manhattan,10.532345375316277,32.12051986692906,5.22766985287227,42.97656920625995,1488.4258035797957,42684
Friday,sunny,winter,day,manhattan,2.303889869390705,11.72817671295639,2.3335792367358,18.106471258211478,811.376843952867,619864
Friday,sunny,winter,day,not manhattan,9.578554994047474,32.83291491532836,5.554657790519692,45.51897264267839,1891.157826963726,82318
Friday,sunny,winter,night,manhattan,2.655096585276111,11.983801167199845,2.4409336065657548,18.472205772631106,747.6355617788043,195682
Friday,sunny,winter,night,not manhattan,9.544742710464044,31.51367785665584,5.255000601612321,42.6815882565275,1310.1935186299281,24933
Saturday,rainy,fall,day,manhattan,2.477523838272635,11.560563240229415,2.2394019567803682,17.317900989044162,797.2832714810803,56317
Saturday,rainy,fall,day,not manhattan,10.068053627005028,31.722019391908066,5.208395977974623,42.67604620541058,1654.0375867847738,8354
Saturday,rainy,fall,night,manhattan,2.915116518081216,12.050913023733838,2.4213991730203874,18.400199096536724,770.9664905948995,41839
Saturday,rainy,fall,night,not manhattan,9.368344262295082,29.002126463700236,4.760779859484777,38.835067915690864,1278.7,4270
Saturday,rainy,spring,day,manhattan,2.389557673796872,11.221959493915337,2.176381488622751,16.870238045665904,776.9263805532171,331407
Saturday,rainy,spring,day,not manhattan,9.459377822255853,29.93729136664307,4.934891259244795,40.64064512192145,1639.130196001855,40969
Saturday,rainy,spring,night,manhattan,2.697613405146619,11.545253979652902,2.29329144225015,17.713614961101136,760.2294913225613,83550
Saturday,rainy,spring,night,not manhattan,9.72419908583037,29.701056373793808,4.877465718638903,39.97168715083799,1377.9368207211783,9845
Saturday,rainy,summer,day,manhattan,2.631209454202222,11.632766489368487,2.1437807880202553,17.281209836860164,770.108802408194,78399
Saturday,rainy,summer,day,not manhattan,10.126176443920574,31.823555172726447,4.999253785474657,42.646997007888295,1733.7050503218786,11029
Saturday,rainy,summer,night,manhattan,2.937832759989415,12.11057819528976,2.360832230748875,18.398242921407782,757.2079915321514,7558
Saturday,rainy,summer,night,not manhattan,10.557303974221268,32.44127819548872,5.073361976369496,42.85996777658431,1547.0064446831364,931
Saturday,rainy,winter,day,manhattan,2.377924118493121,11.91009639551946,2.2448319071348664,17.775766369804302,768.8576804056312,137662
Saturday,rainy,winter,day,not manhattan,10.248500651211254,34.32956238603803,5.660965876530347,46.16276530346445,1581.1683771815576,19195
Saturday,rainy,winter,night,manhattan,2.6365575584043732,12.334858788312618,2.4456217869460533,18.98107665777315,734.5533285612025,30734
Saturday,rainy,winter,night,not manhattan,10.690387612797375,37.06833059885152,6.108630024610337,49.46301271534044,1389.3632075471698,4876
Saturday,sunny,fall,day,manhattan,2.5633980141815034,12.238222607014755,2.3113823204264907,18.080511577140772,875.9990844884547,784261
Saturday,sunny,fall,day,not manhattan,10.17057262706948,32.28251015217101,5.306741398545227,43.49633718595207,1854.3794279084298,112045
Saturday,sunny,fall,night,manhattan,2.809333352021778,12.230493156914413,2.4500614538364265,18.57561298099385,830.2189849682608,321054
Saturday,sunny,fall,night,not manhattan,9.575308614929623,29.7374004600471,4.856451612903226,39.83260309984117,1383.8940522482064,36518
Saturday,sunny,spring,day,manhattan,2.5305026961586177,11.72199362952605,2.2402256071131426,17.47165906339419,809.7140062409387,602153
Saturday,sunny,spring,day,not manhattan,9.918835898686728,31.15214770787065,5.123300768964145,42.108624465640524,1692.3723763431199,77897
Saturday,sunny,spring,night,manhattan,2.7969632928430186,11.723618438325662,2.3674392063676697,17.972574751989896,755.7451503016002,300895
Saturday,sunny,spring,night,not manhattan,9.387047944790845,28.98272353048005,4.749792360312367,38.9374556571221,1333.8716629335916,33038
Saturday,sunny,summer,day,manhattan,2.6121866468347745,11.74524473852484,2.1853777975478885,17.462351663932832,790.4065890072006,719380
Saturday,sunny,summer,day,not manhattan,10.075732986860169,31.71994381251226,5.028238870366739,42.5158981172779,1734.4299372425967,101980
Saturday,sunny,summer,night,manhattan,2.8679582014197433,12.003318224813581,2.3400260793540437,18.23229623639711,779.4998642321958,335131
Saturday,sunny,summer,night,not manhattan,9.990997050007138,30.816817338345153,4.815487224627683,40.87978945615454,1473.7032640243613,42034
Saturday,sunny,winter,day,manhattan,2.310256039296993,11.359941154999387,2.2107343507321637,17.07521155088053,765.687271776123,676693
Saturday,sunny,winter,day,not manhattan,9.396028021950105,30.89026827905086,5.00888610842945,41.705553452568466,1550.6685635892486,78724
Saturday,sunny,winter,night,manhattan,2.688314449051065,11.806667074395488,2.406679338449257,18.158489911930577,750.5489532098987,310664
Saturday,sunny,winter,night,not manhattan,9.157990893568584,29.788648766279422,4.754527436472597,39.69865981452342,1262.2804914794604,29869
Sunday,rainy,fall,day,manhattan,2.748956014949168,12.366380419726628,2.344351880406659,18.35655008755194,845.9419909573217,191315
Sunday,rainy,fall,day,not manhattan,11.272214599269248,34.82532476408275,6.022521620271798,47.20505796072865,1899.8284572720343,38043
Sunday,rainy,fall,night,manhattan,2.861077604288045,11.760580517361921,2.2245019808902353,17.90052481938942,741.8069214635283,42910
Sunday,rainy,fall,night,not manhattan,11.587976326842305,34.451852806414664,5.733295150820924,46.33275582283314,1490.5924016800304,10476
Sunday,rainy,spring,day,manhattan,2.6516018842045814,11.453157470101596,2.2215570133247273,17.259202502342845,730.8781411167449,161129
Sunday,rainy,spring,day,not manhattan,10.617980387578799,32.61106856564713,5.766535138921317,44.61376605183283,1672.5914078916646,25698
Sunday,rainy,spring,night,manhattan,2.911446619113331,11.62689801947484,2.311820567141552,17.821968474859574,745.138131426017,51451
Sunday,rainy,spring,night,not manhattan,10.084033903390338,30.435643564356436,5.081573657365736,40.77754425442544,1310.3105310531053,6666
Sunday,rainy,summer,day,manhattan,2.888670445670963,12.421246457183472,2.3196660319577407,18.395453699885053,805.1108693172346,113963
Sunday,rainy,summer,day,not manhattan,11.234167375251735,34.71158603714478,5.765331394047886,46.702376818080104,1845.05142089953,22345
Sunday,rainy,summer,night,manhattan,2.906624219622111,11.777437879852814,2.3144387480878157,17.995331789804442,721.8675321453674,24187
Sunday,rainy,summer,night,not manhattan,11.601595305368399,34.68031732232124,5.985933492718974,46.57575961747446,1561.6133449250162,4601
Sunday,rainy,winter,day,manhattan,2.467765717162998,11.041832757876564,2.2055724356207738,16.757277945619336,727.9025751690405,139020
Sunday,rainy,winter,day,not manhattan,10.629531610726337,32.60253684958267,5.629737613212573,44.236543242763275,1622.9317172793465,22524
Sunday,rainy,winter,night,manhattan,2.721804783092325,10.973319892473118,2.1442737300704486,16.98287078235076,652.4855858361142,21576
Sunday,rainy,winter,night,not manhattan,11.86714242146996,34.68497102775236,6.060939310765477,46.617285757853,1394.5154010369015,6558
Sunday,sunny,fall,day,manhattan,2.8407174145310314,12.38900995874741,2.3708257836005795,18.429296824198733,807.5627058186433,478273
Sunday,sunny,fall,day,not manhattan,10.934642504455214,33.866110966072256,5.798995902337143,45.86610415555228,1725.7484761461537,88099
Sunday,sunny,fall,night,manhattan,3.0209689774381365,12.149932723799127,2.4122906659388645,18.48766593886463,750.276155385735,219840
Sunday,sunny,fall,night,not manhattan,10.337871757925072,31.268007204610953,5.346088760806916,42.1934674351585,1299.192507204611,34700
Sunday,sunny,spring,day,manhattan,2.823475584855979,12.063455460779284,2.29164842649975,17.98212534424912,769.8996001319825,612202
Sunday,sunny,spring,day,not manhattan,10.868907045297291,33.61184051638342,5.798063183037448,45.56212249888629,1763.4317507559026,105503
Sunday,sunny,spring,night,manhattan,2.9587194484608816,11.796403715833668,2.3103201487727123,18.006578271170497,710.9214762294654,229612
Sunday,sunny,spring,night,not manhattan,11.039939189684226,32.86224412044839,5.722588468019635,44.337501404254276,1356.4088944245,40947
Sunday,sunny,summer,day,manhattan,2.868241513025829,12.179078636454545,2.2511319545781143,18.072784090488216,773.3605232553833,540004
Sunday,sunny,summer,day,not manhattan,10.984435923270304,33.81420546029013,5.615540208747028,45.505921216093284,1770.5952811824434,102229
Sunday,sunny,summer,night,manhattan,3.0053479088238944,12.02341877301121,2.3007196458859056,18.224746990443883,736.8561080544409,241730
